mape_index,mape_abs,final_ratio,country
13.523686794971312,13.52368022540949,0.7043873338359582,Australia
3.7182254551693688,3.71822545516936,0.8577635532082355,Austria
2.388904982889613,2.388899958350851,0.8992462591745799,Belgium
12.25725247513158,12.257252475131592,0.717950570169046,Canada
7.2763155561105,7.276326452257548,1.0759820031920073,Chile
12.634169385770441,12.634169518078567,1.2411190200777282,China
11.209151488284478,11.209156831851521,1.1606180014686636,Colombia
0.697573526685227,0.6975380327592974,1.01394280162164,Costa Rica
1.3664656972338665,1.3664656972338463,0.9543965553759577,Czechia
7.029635839819692,7.029636887068586,1.1969426625305697,DRC
3.223069617438711,3.223046878560897,0.8855265564291032,Denmark
7.277287493548325,7.277276710773149,1.1223084191353143,Estonia
0.8437376179170887,0.8437466456472016,0.9713973697427952,Finland
0.3310821248204334,0.3310814883683621,1.0010308764899667,France
3.1923369115879145,3.192336336742943,0.896130088443361,Germany
4.055178116319859,4.0551869672899254,0.9940828622915518,Greece
2.5986439838405806,2.598639064200403,1.041655816793287,Hungary
3.8972290310629134,3.897229031062911,0.9484212524812067,Iceland
4.1894225493008665,4.18940987870412,0.9950775953841585,Ireland
13.702870125426129,13.702900248922548,0.7870220658646226,Israel
1.6003457660769433,1.600345865421878,0.9552226675441573,Italy
1.6140996466086066,1.6140990761652558,1.0266575948408923,Japan
8.482694045517285,8.482694045517283,1.2301325318022132,Latvia
11.77447756063019,11.774484858628531,1.3330775087445204,Lithuania
21.569908379004822,21.569247730543285,0.4958431279135354,Luxembourg
21.39824307406098,21.39824785211295,1.4181897907067318,Mexico
2.0461633728618462,2.0461697128790353,0.9227276624495984,Netherlands
2.6982807182568513,2.698294797925764,0.9303043296421738,New Zealand
3.4065925340574115,3.4065857674262263,0.8651082421513631,Norway
5.273766633861038,5.27376335066553,1.0999378571764822,Poland
5.2470734236686845,5.2470734236686845,1.1183496902837422,Portugal
10.420967796563287,10.420967796563264,1.1635405006133368,Republic of Korea
4.709813464248954,4.709813464248933,1.0873682431181217,Slovakia
1.488441038856726,1.4884410388567246,0.9545199337033383,Slovenia
4.228314692539995,4.228314066355575,0.883198293322316,Spain
5.795486870879114,5.795476078950718,0.8136106266075516,Sweden
7.323237552065959,7.323231532676498,0.7642160920398087,Switzerland
16.00571799796848,16.005720962020394,1.274021901564841,Türkiye
2.8153160185611417,2.8153160185611257,0.9583332210219588,United Kingdom
5.084081273657218,5.084082643978552,0.8717967011953198,United States
