mape_index,mape_abs,final_ratio,country
13.531618435150072,13.531611866217775,0.7058008606459354,Australia
3.5744249712515095,3.574424971251501,0.8637970389369599,Austria
2.299916165187339,2.2999122666690504,0.9037635456164896,Belgium
12.17379475145738,12.173794751457393,0.7209740208218554,Canada
7.728400258553336,7.728411200619018,1.0841750004502635,Chile
15.56246111695612,15.562461252820981,1.2990449551320726,China
13.112816049175184,13.112821484212747,1.2035592844763758,Colombia
0.9315539508834472,0.931603300809283,1.038394588065349,Costa Rica
1.3342635575112658,1.3342635575112443,0.9596265371625605,Czechia
6.029086398257032,6.029085641155973,1.156280650027895,DRC
3.0415100132017,3.041487200648967,0.891245835308194,Denmark
7.397275382122157,7.397264511241477,1.125690667224329,Estonia
0.8122414419340513,0.8122504628265428,0.9760299225064257,Finland
0.3830753932339112,0.3830747598515185,1.0035956126128918,France
3.0128363759108048,3.0128357987705785,0.9028815567502264,Germany
3.898006766955918,3.898015212504955,1.0041948663894649,Greece
2.508297460035235,2.508292549153687,1.043229119109689,Hungary
3.849523445604445,3.8495234456044423,0.9448917452128985,Iceland
4.442247695539541,4.442229936937256,1.0012498559440723,Ireland
13.850591736170026,13.850621808101682,0.7816067178852065,Israel
1.441116502803788,1.4411165991663561,0.9648926226350106,Italy
1.6429176130140029,1.6429170423005983,1.0323231990203938,Japan
8.537073512842236,8.537073512842232,1.2317946385456884,Latvia
11.962106230025991,11.962114768933521,1.3387170378465276,Lithuania
21.472604746100114,21.471943237386963,0.4985636398030796,Luxembourg
23.31964506163981,23.319649915315264,1.466190918872469,Mexico
1.938582402635754,1.9385887673802646,0.9282144491142136,Netherlands
2.667922540450949,2.667935297005868,0.9279517083062663,New Zealand
3.3691313471011313,3.3691245708034048,0.8660878561299176,Norway
5.219482886405196,5.21947937892422,1.1014120366474833,Poland
5.812734232757754,5.8127342327577525,1.1334618569838706,Portugal
11.88148477621463,11.881484776214608,1.1929523255570522,Republic of Korea
4.75878042172952,4.758780421729497,1.091289330197529,Slovakia
1.423350963856328,1.423350963856327,0.9627735719334166,Slovenia
4.157991471704253,4.157991060431866,0.8919446682358022,Spain
5.743462624554185,5.743451826157348,0.8128119408627795,Sweden
7.222226843866377,7.222220791792242,0.7687302061390691,Switzerland
16.977773127132142,16.977776117715056,1.2933301716676007,Türkiye
2.7691536308994187,2.7691536308994023,0.9590393022346361,United Kingdom
5.0910101195030855,5.091011489724384,0.8710394701329306,United States
